time,hip_flexion_l_velocity,hip_adduction_l_velocity,hip_rotation_l_velocity,knee_angle_l_velocity,ankle_angle_l_velocity,subtalar_angle_l_velocity,hip_flexion_r_velocity,hip_adduction_r_velocity,hip_rotation_r_velocity,knee_angle_r_velocity,ankle_angle_r_velocity,subtalar_angle_r_velocity
142.645,4.30713713992611,3.38300870314613,67.2301515462252,75.8867994558899,-28.5114103345233,66.7114484957067,-105.454649092409,-7.52583554804292,33.3973982532127,20.4381874609984,37.1391817781463,-25.1642618125855
142.65,0.359499314427197,3.4283704095032,64.8163111870092,61.7997758291659,-28.8938566092744,56.2591679237494,-99.6951953772577,-7.41147518406756,36.4858323253356,10.8527102704712,39.2969637436476,-27.3237944042591
142.655,-3.35427442088324,3.6507350712946,61.904123788694,48.0273283875394,-28.5147251648448,46.069468391604,-93.5324901336136,-7.39903575417702,39.3019459723386,0.925804749444168,41.0426668719769,-28.9690496114945
142.66,-6.79875517663767,4.0562920809585,58.5048146665028,34.7132003731918,-27.3486146807018,36.2372236604688,-86.9575387241616,-7.49498495045258,41.7293521953927,-9.30455181135088,42.265987084843,-29.9585913927788
142.665,-9.94635837587533,4.64767465658419,54.6421500459821,21.9902406900752,-25.3886424336377,26.8464357628987,-79.9625355684369,-7.70471137026582,43.650281400516,-19.8024250164719,42.8567691585401,-30.1541514094691
142.67,-12.7776440772126,5.42401085949771,50.3521505687627,9.9787464305612,-22.6465274269669,17.9694378484779,-72.541598771745,-8.03267364037636,44.9488065301749,-30.534172586844,42.7076605594226,-29.4254001145063
142.675,-15.2814240005985,6.38104308795405,45.6823750669711,-1.21491342536086,-19.1521774287972,9.66638799120138,-64.6914424705284,-8.48255982593179,45.5142327315127,-41.4685989126775,41.7169193081653,-27.6548468525074
142.68,-17.4546841218332,7.51130384243321,40.690797851466,-11.4993727131958,-14.9528079097872,1.98505283143614,-56.4119725922236,-9.05744300361981,45.2445557291118,-52.5770153022437,39.7913236471367,-24.7427052222304
142.685,-19.3023340759486,8.80433542140306,35.4443167516897,-20.7990284377478,-10.111632268692,-5.03912766591888,-47.7067938392848,-9.75991961892117,44.0498845940826,-63.8332084569329,36.8491234240616,-20.6115496517245
142.69,-20.8367962483519,10.2469418947922,30.0169417661636,-29.0544819670779,-4.70617236679553,-11.3827103161718,-38.5836176226628,-10.5922187040149,41.8557191375892,-75.2133218186283,32.8229657292818,-15.2105847054947
142.695,-22.0774488061773,11.8234630235468,24.4877251726949,-36.2226642149056,1.17375370325199,-17.033676129412,-29.0545628480268,-11.5562719799617,38.6059702979528,-86.6956563686584,27.6627209673456,-8.51935075123606
142.7,-23.0499382716832,13.5160616014357,18.9385031140008,-42.2766556957179,7.4283034873,-21.99064281073,-19.1363441361902,-12.6537370838803,34.2656139717099,-98.2603990907011,21.3381307060527,-0.550698659074523
142.705,-23.7853785403903,15.3050178823241,13.4515258385964,-47.2052196075647,13.9500741218644,-26.2618941725472,-8.85034516690754,-13.8859684834129,28.8228748152782,-109.889288592823,13.8411957247635,8.64711772787499
142.71,-24.3194544228154,17.1690271383067,8.10705867865407,-51.0120726484099,20.6266882762019,-29.8642611695094,1.77742185194651,-15.2539329759495,22.2908465750337,-121.565228363339,5.18822206549913,18.989359662711
142.715,-24.6914489269831,19.0854986336096,2.98103811139412,-53.7149238473729,27.3434314235729,-32.8218912826213,12.7164662353282,-16.7580689952302,14.7084694952179,-133.271858928165,-4.57855499682819,30.3548308736571
142.72,-24.9432148247684,21.0308560028136,-1.85713349692449,-55.3443160747306,33.9858711515792,-35.1649444216909,23.9320706892094,-18.3980912737679,6.14080322578471,-144.993100896389,-15.3898440017661,42.5870774670136
142.725,-25.118112717187,22.9808399415469,-6.34657480918159,-55.9423079472684,40.4423924094578,-36.9282544658187,35.3856339565615,-20.1727447362491,-3.32144502271046,-156.712681565377,-27.1487341772486,55.4967830680101
142.73,-25.2599397764352,24.9108142516845,-10.4366214830611,-55.5610355276358,46.6065874174823,-38.1499958481403,47.0350899436439,-22.0795137944078,-13.5631534018326,-168.413658353826,-39.7307522464037,68.8653380798425
142.735,-25.4118753421377,26.7960758073807,-14.0881683867818,-54.2611935733088,52.3794452202904,-38.870393928131,58.8353859935563,-24.1142954235793,-24.4467702928715,-180.077952719993,-52.984582484576,82.4495167451959
142.74,-25.6154712247968,28.612168152288,-17.2746074274809,-52.1104752378645,57.6712933152786,-39.1305160444886,70.7390003567648,-26.271046462197,-35.8150160785235,-191.685908257005,-66.7334787851732,95.9871512101771
142.745,-25.9097155163354,30.335197415611,-19.982324381292,-49.1820072240152,62.4034521716488,-38.9711769751272,82.696476954698,-28.541417427592,-47.4942414355146,-203.215886220499,-80.7773812890324,109.203650035513
142.75,-26.3301985061302,31.942148224038,-22.210733560972,-45.5528145968254,66.5095725181611,-38.4319880366124,94.6569545738544,-30.9143867691863,-59.2983579530251,-214.64391080478,-94.8957323586519,121.819171484902
142.755,-26.9084075361728,33.4111964233086,-23.9718456933157,-41.3023459138208,69.9366347740048,-37.5505733476684,106.568668113707,-33.3759109788659,-71.0332354777307,-225.943375128908,-108.850967478052,133.556231227507
142.76,-27.6711739089993,34.7220147943468,-25.2893818211569,-36.5110850980846,72.6455996798428,-36.3619700886587,118.379401995808,-35.908607580557,-82.5014423154663,-237.08481731677,-122.392636264671,144.147501413138
142.765,-28.6402889642593,35.8560675915882,-26.1974642732678,-31.2592716350018,74.6117087779563,-34.8982222099447,130.03688087968,-38.49149002113,-93.5071898322975,-248.035774508827,-135.262087516053,153.343544696322
142.77,-29.8322980731869,36.7968896203789,-26.7389344626641,-25.6257453220036,75.8244425798532,-33.1881693076204,141.489090703023,-41.0997760199892,-103.861332528013,-258.760721363928,-147.197630542594,160.920223525858
142.775,-31.2584710117292,37.5303456042657,-26.96336564006,-19.6869261807572,76.2871527302598,-31.2574246549183,152.684533302311,-43.7047936607456,-113.386268748845,-269.221098697954,-157.94006367323,166.685532160586
142.78,-32.9249361809823,38.0448656120696,-26.9248551333015,-13.5159346594344,76.0163919672474,-29.1285290425454,163.572428911537,-46.2740114093769,-121.920586419304,-279.375437220447,-167.238440866874,170.485616124163
142.785,-34.8329562222592,38.331652178765,-26.6796929543492,-7.18185240126572,75.0409720421253,-26.821260519609,174.102890320214,-48.7712179057592,-129.323303085415,-289.179580501401,-174.855930307812,172.209770283444
142.79,-36.9793153529417,38.3848544443997,-26.2840101763351,-0.74912002168898,73.4007849746587,-24.353074624879,184.227098228726,-51.1568736915752,-135.477560516122,-298.587009906193,-180.575606317261,171.794241028866
142.795,-39.356785043915,38.2017042964812,-25.791510413775,5.72293434942447,71.1454271291224,-21.7396454146215,193.897508341367,-53.3886498002327,-140.293650987504,-307.549272014929,-184.206009188542,169.224698524618
142.8,-41.9546343577385,37.782609369047,-25.251381418075,12.1804436566177,68.3326686635983,-18.9954745957889,203.068117261947,-55.422158049803,-143.711274569032,-316.016505982539,-185.586307382996,164.537290093791
142.805,-44.7591537054331,37.1311980070262,-24.7064722565966,18.5752363807835,65.0268129426573,-16.1345343856503,211.694807362046,-57.2118661171789,-145.700953253593,-323.938064593234,-184.590903026105,157.818233907755
142.81,-47.754165162013,36.2543119767288,-24.1918060565509,24.8649658714376,61.2969914542676,-13.170909334172,219.735781733847,-58.7121782176513,-146.264557376569,-331.263218732854,-181.133334398876,149.201961440383
142.815,-50.9214980781857,35.1619436918141,-23.7334801598385,31.0131433770733,57.2154395296557,-10.1194032271655,227.152090276435,-59.8786504873436,-145.434931069553,-337.941931005525,-175.169347280743,138.867865635782
142.82,-54.241414932451,33.8671158839883,-23.3479859694919,36.989083137779,52.8557966544708,-6.9960792719972,233.908237863074,-60.6692997988536,-143.274635082318,-343.925680584167,-166.699029514472,127.035757494185
142.825,-57.6929787119659,32.3857028529404,-23.0419608736929,42.7677672640746,48.291472416031,-3.81870495220823,239.972856137288,-61.0459563872924,-139.873855827314,-349.168318336586,-155.767929074986,113.960175055698
142.83,-61.2543592055121,30.736193611699,-22.8123653838621,48.3296374285287,43.5941153151255,-0.607077082194715,245.319412356249,-60.9756048246395,-135.347557704694,-353.626928938625,-142.467104506241,99.9237240573498
142.835,-64.9030810362306,28.9393984255966,-22.6470608740151,53.6603197740992,38.8322170093825,2.61679245343627,249.92692237342,-60.4316549550435,-129.831980562486,-357.262675164763,-126.932087186919,85.2296578181762
142.84,-68.6162206076331,27.0181015337992,-22.5257477863861,58.7502890325284,34.0698792687225,5.82864415828356,253.780630877747,-59.3950847005156,-123.480604647301,-360.041598938586,-109.340766655508,70.1939247343213
142.845,-72.3705620158019,24.9966643436854,-22.4212114298279,63.5944777496124,29.3657651885969,9.00209926471637,256.872620797801,-57.8554002795716,-116.459720934477,-361.935354125948,-89.9102420487972,55.1369251046123
142.85,-76.1427232914567,22.9005850832161,-22.3008128772249,68.1918367453316,24.7722501673733,12.1089500247114,259.202315377912,-55.811366139039,-108.943754839645,-362.921847491084,-68.8927132961902,40.3752248351397
142.855,-79.9092642938748,20.7560226278105,-22.128156070523,72.5448534093679,20.3347819511393,15.1196062048688,260.776840446166,-53.2714662355257,-101.110495776489,-362.985766647363,-46.5705138026323,26.2134717154182
142.86,-83.6467865665732,18.5892937870663,-21.864859002861,76.65903501821,16.0914528461394,18.0036853158024,261.611220200279,-50.2540694992412,-93.1363838335024,-362.118977089999,-23.2504108937913,12.9367502813016
142.865,-87.3320338171494,16.4263546219489,-21.4723566174943,80.5423648696661,12.0727811944402,20.7307277828493,261.728386873226,-46.7872846764222,-85.1919982163658,-360.320774340066,0.742679439572101,0.80359399407661
142.87,-90.9419996082615,14.2922773510252,-20.9136656391862,84.2047396411188,8.30169362495541,23.2710126219166,261.158992502347,-42.9085026838725,-77.4378804853248,-357.597981686915,25.0724013906298,-9.96015072854555
